District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Link,Yield_kg_ha
Kolhapur,Dark Brown,65,55,55,7.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2736.8
Kolhapur,Dark Brown,70,55,55,7.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2915.4
Kolhapur,Dark Brown,75,55,55,7.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2449.3
Kolhapur,Dark Brown,80,55,55,7.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2556.1
Kolhapur,Dark Brown,85,55,55,7.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1942.5
Kolhapur,Dark Brown,90,55,55,7.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2328.6
Kolhapur,Dark Brown,95,55,55,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2704.5
Kolhapur,Dark Brown,100,55,55,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2685.6
Kolhapur,Dark Brown,60,60,60,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2377.2
Kolhapur,Dark Brown,65,60,60,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2620.6
Kolhapur,Dark Brown,70,60,60,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2489.3
Kolhapur,Dark Brown,75,60,60,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2746.6
Kolhapur,Dark Brown,80,60,60,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2432.6
Kolhapur,Dark Brown,85,60,60,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2211.0
Kolhapur,Dark Brown,90,60,60,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2463.3
Kolhapur,Dark Brown,95,60,60,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1305.8
Kolhapur,Dark Brown,100,60,60,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2494.3
Kolhapur,Dark Brown,60,40,45,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1034.4
Kolhapur,Dark Brown,65,40,45,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1715.7
Kolhapur,Dark Brown,70,40,45,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2489.4
Kolhapur,Dark Brown,75,40,45,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2505.8
Kolhapur,Dark Brown,80,40,45,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1930.3
Kolhapur,Dark Brown,85,40,45,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2096.5
Kolhapur,Dark Brown,90,40,45,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2847.2
Kolhapur,Dark Brown,95,40,45,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2190.5
Kolhapur,Dark Brown,100,40,45,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,3177.5
Kolhapur,Dark Brown,60,45,50,6.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2370.9
Kolhapur,Dark Brown,65,45,50,6.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2525.8
Kolhapur,Dark Brown,70,45,50,6.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2970.6
Kolhapur,Dark Brown,75,45,50,6.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2440.1
Kolhapur,Dark Brown,80,45,50,6.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2034.7
Kolhapur,Dark Brown,85,45,50,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2366.4
Kolhapur,Dark Brown,90,45,50,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2400.4
Kolhapur,Dark Brown,95,45,50,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1919.4
Kolhapur,Dark Brown,100,45,50,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2333.2
Kolhapur,Dark Brown,60,55,60,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2037.5
Kolhapur,Dark Brown,65,55,60,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2625.7
Kolhapur,Dark Brown,70,55,60,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2321.8
Kolhapur,Dark Brown,75,55,60,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2217.2
Kolhapur,Dark Brown,80,55,60,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2286.0
Kolhapur,Dark Brown,85,55,60,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2409.2
Kolhapur,Dark Brown,90,55,60,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2555.8
Kolhapur,Dark Brown,95,55,60,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1988.6
Kolhapur,Dark Brown,100,55,60,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1979.5
Kolhapur,Dark Brown,60,40,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2623.3
Kolhapur,Dark Brown,65,40,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2112.7
Kolhapur,Dark Brown,70,40,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1774.7
Kolhapur,Dark Brown,75,40,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2419.8
Kolhapur,Dark Brown,80,40,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2433.8
Kolhapur,Dark Brown,85,40,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1751.2
Kolhapur,Dark Brown,90,40,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2367.1
Kolhapur,Dark Brown,95,40,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2550.2
Kolhapur,Dark Brown,100,40,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2431.7
Kolhapur,Dark Brown,60,50,60,6.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2531.7
Kolhapur,Dark Brown,65,50,60,6.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1823.6
Kolhapur,Dark Brown,70,50,60,6.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2440.7
Kolhapur,Dark Brown,75,50,60,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2223.9
Kolhapur,Dark Brown,80,50,60,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2166.6
Kolhapur,Dark Brown,85,50,60,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2654.2
Kolhapur,Dark Brown,90,50,60,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2879.1
Kolhapur,Dark Brown,95,50,60,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,3000.2
Kolhapur,Dark Brown,100,50,60,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2836.9
Kolhapur,Dark Brown,60,55,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2326.4
Kolhapur,Dark Brown,65,55,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2499.7
Kolhapur,Dark Brown,70,55,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2656.5
Kolhapur,Dark Brown,75,55,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2430.6
Kolhapur,Dark Brown,80,55,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2441.2
Kolhapur,Dark Brown,85,55,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2700.6
Kolhapur,Dark Brown,90,55,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2386.0
Kolhapur,Dark Brown,95,55,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2147.5
Kolhapur,Dark Brown,100,55,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2269.4
Kolhapur,Dark Brown,60,60,45,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2576.3
Kolhapur,Dark Brown,65,60,45,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2358.3
Kolhapur,Dark Brown,70,60,45,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2486.1
Kolhapur,Dark Brown,75,60,45,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2611.9
Kolhapur,Dark Brown,80,60,45,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2242.6
Kolhapur,Dark Brown,85,60,45,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2658.2
Kolhapur,Dark Brown,90,60,45,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2529.0
Kolhapur,Dark Brown,95,60,45,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1949.3
Kolhapur,Dark Brown,100,60,45,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2931.5
Kolhapur,Dark Brown,60,40,55,7.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2117.9
Kolhapur,Dark Brown,65,40,55,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1721.7
Kolhapur,Dark Brown,70,40,55,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1940.1
Kolhapur,Dark Brown,75,40,55,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1954.2
Kolhapur,Dark Brown,80,40,55,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2337.4
Kolhapur,Dark Brown,85,40,55,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2229.2
Kolhapur,Dark Brown,90,40,55,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2213.4
Kolhapur,Dark Brown,95,40,55,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2559.2
Kolhapur,Dark Brown,100,40,55,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2467.1
Kolhapur,Dark Brown,60,45,60,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2388.0
Kolhapur,Dark Brown,65,45,60,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2427.7
Kolhapur,Dark Brown,70,45,60,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2506.7
Kolhapur,Dark Brown,75,45,60,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1564.2
Kolhapur,Dark Brown,80,45,60,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2178.8
Kolhapur,Dark Brown,85,45,60,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1548.2
Kolhapur,Dark Brown,90,45,60,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2332.7
Kolhapur,Dark Brown,95,45,60,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2325.2
Kolhapur,Dark Brown,100,45,60,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2703.8
Kolhapur,Dark Brown,60,50,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2754.2
Kolhapur,Dark Brown,65,50,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2412.8
Kolhapur,Dark Brown,70,50,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2169.6
Kolhapur,Dark Brown,75,50,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2528.0
Kolhapur,Dark Brown,80,50,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2172.6
Kolhapur,Dark Brown,85,50,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2368.2
Kolhapur,Dark Brown,90,50,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2731.0
Kolhapur,Dark Brown,95,50,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2181.1
Kolhapur,Dark Brown,100,50,40,6.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2681.6
Kolhapur,Dark Brown,60,55,45,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2557.1
Kolhapur,Dark Brown,65,55,45,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1988.9
Kolhapur,Dark Brown,70,55,45,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2677.1
Kolhapur,Dark Brown,75,55,45,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2587.3
Kolhapur,Dark Brown,80,55,45,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2382.6
Kolhapur,Dark Brown,85,55,45,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2081.1
Kolhapur,Dark Brown,90,55,45,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2052.5
Kolhapur,Dark Brown,95,55,45,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2173.9
Kolhapur,Dark Brown,100,55,45,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2569.2
Kolhapur,Dark Brown,60,60,50,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1969.4
Kolhapur,Dark Brown,65,60,50,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2463.3
Kolhapur,Dark Brown,70,60,50,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1880.5
Kolhapur,Dark Brown,75,60,50,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2251.7
Kolhapur,Dark Brown,80,60,50,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2369.1
Kolhapur,Dark Brown,85,60,50,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,3203.8
Kolhapur,Dark Brown,90,60,50,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,1854.2
Kolhapur,Dark Brown,95,60,50,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2875.4
Kolhapur,Dark Brown,100,60,50,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2411.0
Kolhapur,Dark Brown,60,40,60,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2460.4
Kolhapur,Dark Brown,65,40,60,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2364.5
Kolhapur,Dark Brown,70,40,60,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2486.9
Kolhapur,Dark Brown,75,40,60,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2282.1
Kolhapur,Dark Brown,80,40,60,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2860.3
Kolhapur,Dark Brown,85,40,60,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2187.6
Kolhapur,Dark Brown,90,40,60,6.0,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2762.0
Kolhapur,Dark Brown,95,40,60,6.0,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2133.0
Kolhapur,Dark Brown,100,40,60,6.0,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2349.3
Kolhapur,Dark Brown,60,45,40,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1986.0
Kolhapur,Dark Brown,65,45,40,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2542.7
Kolhapur,Dark Brown,70,45,40,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2908.4
Kolhapur,Dark Brown,75,45,40,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2364.5
Kolhapur,Dark Brown,80,45,40,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2327.9
Kolhapur,Dark Brown,85,45,40,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1999.7
Kolhapur,Dark Brown,90,45,40,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2329.5
Kolhapur,Dark Brown,95,45,40,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1835.7
Kolhapur,Dark Brown,100,45,40,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2091.3
Kolhapur,Dark Brown,60,50,45,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2366.0
Kolhapur,Dark Brown,65,50,45,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2753.2
Kolhapur,Dark Brown,70,50,45,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,3281.5
Kolhapur,Dark Brown,75,50,45,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2102.6
Kolhapur,Dark Brown,80,50,45,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2818.8
Kolhapur,Dark Brown,85,50,45,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2407.5
Kolhapur,Dark Brown,90,50,45,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2275.2
Kolhapur,Dark Brown,95,50,45,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2488.7
Kolhapur,Dark Brown,100,50,45,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2364.3
Kolhapur,Dark Brown,60,55,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2310.3
Kolhapur,Dark Brown,65,55,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,2137.9
Kolhapur,Dark Brown,70,55,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1801.1
Kolhapur,Dark Brown,75,55,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,1755.8
Kolhapur,Dark Brown,80,55,50,7.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2527.1
Kolhapur,Dark Brown,85,55,50,7.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2209.3
Kolhapur,Dark Brown,90,55,50,7.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2103.8
Kolhapur,Dark Brown,95,55,50,7.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2322.6
Kolhapur,Dark Brown,100,55,50,7.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2606.9
Kolhapur,Dark Brown,60,60,55,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2391.1
Kolhapur,Dark Brown,65,60,55,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2102.0
Kolhapur,Dark Brown,70,60,55,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2776.6
Kolhapur,Dark Brown,75,60,55,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2910.4
Kolhapur,Dark Brown,80,60,55,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2531.6
Kolhapur,Dark Brown,85,60,55,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2710.6
Kolhapur,Dark Brown,90,60,55,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2814.8
Kolhapur,Dark Brown,95,60,55,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2782.7
Kolhapur,Dark Brown,100,60,55,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,2604.3
Kolhapur,Black,20,30,20,6.0,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1411.6
Kolhapur,Black,25,30,20,6.0,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1396.1
Kolhapur,Black,30,30,20,6.0,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,989.5
Kolhapur,Black,20,35,25,6.5,600,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1472.6
Kolhapur,Black,25,35,25,6.5,600,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,943.4
Kolhapur,Black,30,35,25,6.5,600,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1092.4
Kolhapur,Black,20,40,20,7.0,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1602.1
Kolhapur,Black,25,40,20,7.0,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1488.8
Kolhapur,Black,30,40,20,7.0,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1659.1
Kolhapur,Black,20,30,25,7.5,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,1179.8
Kolhapur,Black,25,30,25,7.5,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,962.6
Kolhapur,Black,30,30,25,7.5,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,1195.0
Kolhapur,Black,20,35,20,6.0,500,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,1291.3
Kolhapur,Black,25,35,20,6.0,500,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,1289.4
Kolhapur,Black,30,35,20,6.0,500,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,1562.5
Kolhapur,Black,20,40,25,6.5,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,1202.5
Kolhapur,Black,25,40,25,6.5,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,1392.0
Kolhapur,Black,30,40,25,6.5,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,1045.9
Kolhapur,Black,50,25,30,6.0,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1394.6
Kolhapur,Black,55,25,30,6.0,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1283.9
Kolhapur,Black,60,25,30,6.0,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1093.7
Kolhapur,Black,50,30,35,6.5,600,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1248.4
Kolhapur,Black,55,30,35,6.5,600,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1265.8
Kolhapur,Black,60,30,35,6.5,600,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1247.0
Kolhapur,Black,50,25,40,7.0,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1733.2
Kolhapur,Black,55,25,40,7.0,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1257.8
Kolhapur,Black,60,25,40,7.0,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1224.2
Kolhapur,Black,50,30,30,7.5,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,736.8
Kolhapur,Black,55,30,30,7.5,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,1046.5
Kolhapur,Black,60,30,30,7.5,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,1211.4
Kolhapur,Black,50,25,35,6.0,500,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,1103.4
Kolhapur,Black,55,25,35,6.0,500,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,1638.4
Kolhapur,Black,60,25,35,6.0,500,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,1244.5
Kolhapur,Black,50,30,40,6.5,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,1648.6
Kolhapur,Black,55,30,40,6.5,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,1330.6
Kolhapur,Black,60,30,40,6.5,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,1328.2
Kolhapur,Black,40,20,20,5.5,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1224.9
Kolhapur,Black,45,20,20,5.5,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1251.9
Kolhapur,Black,50,20,20,5.5,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1687.0
Kolhapur,Black,40,30,30,6.0,600,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,686.6
Kolhapur,Black,45,30,30,6.0,600,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,770.7
Kolhapur,Black,50,30,30,6.0,600,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1150.2
Kolhapur,Black,40,20,30,6.5,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1289.4
Kolhapur,Black,45,20,30,6.5,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1468.0
Kolhapur,Black,50,20,30,6.5,500,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1416.3
Kolhapur,Black,40,30,20,7.0,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,1184.0
Kolhapur,Black,45,30,20,7.0,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,1549.5
Kolhapur,Black,50,30,20,7.0,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,1557.1
Kolhapur,Dark Brown,120,60,40,6.0,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE8,2527.6
